 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,150,2,2,64,96,32,32,32,0,48,48,48,0,1066666.667,26666.66667,50,79.67433715,142,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,13333.33333,13333.33333,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,218,2,2,62,94,31,31,31,0,47,47,47,0,715596.3303,18348.62385,72.66666667,41.8608807,121,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,48344,2,2,86,200,43,43,43,0,100,100,100,0,5915.935793,82.74036075,16114.66667,27906.22526,48338,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,41.37018037,41.37018037,43,100,65.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,82.25,43,100,64,0,0,0,0,0,0,2,86,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,0
22,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,1
53,31551,2,2,90,90,45,45,45,0,45,45,45,0,5705.048968,126.778866,10517,18170.95834,31499,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,64,63.38943298,63.38943298,45,45,45,0,0,0,0,0,0,0,0,0,0,1,56.25,45,45,40,0,0,0,0,0,0,2,90,2,90,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,87209,2,2,78,340,39,39,39,0,170,170,170,0,4793.083283,45.86682567,29069.66667,50345.80952,87204,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,22.93341284,22.93341284,39,170,91.4,71.75165503,5148.3,0,0,0,0,0,0,0,0,1,114.25,39,170,40,0,0,0,0,0,0,2,78,2,340,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53162,45,2,0,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,40,0,44444.44444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,0
80,10048049,6,6,1466,1432,738,0,244.3333333,378.5327815,761,0,238.6666667,370.8345543,288.4141986,1.194261692,913459,2731870.552,9123853,4,924196,184839.2,313968.5663,746454,41207,10000000,2001384.4,3995365.769,9123913,4,0,0,0,0,200,188,0.597130846,0.597130846,0,761,222.9230769,348.5635909,121496.5769,0,0,0,1,0,0,0,0,1,241.5,244.3333333,238.6666667,200,0,0,0,0,0,0,6,1466,6,1432,29200,5846,2,32,924196,0,924196,924196,9123853,0,9123853,9123853,0
49707,51,1,1,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,335,258,0,20,0,0,0,0,0,0,0,0,0
53,23975,2,2,62,146,31,31,31,0,73,73,73,0,8675.703858,166.8404588,7991.666667,13839.37464,23972,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,83.42022941,83.42022941,31,73,47.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,59.75,31,73,64,0,0,0,0,0,0,2,62,2,146,-1,-1,1,32,0,0,0,0,0,0,0,0,0
55091,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.2857,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.1429,142857.1429,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,114,254,0,20,0,0,0,0,0,0,0,0,0
49487,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,29200,64240,0,20,0,0,0,0,0,0,0,0,0
53,192,2,2,68,220,34,34,34,0,110,110,110,0,1500000,20833.33333,64,98.90904913,178,1,13,13,0,13,13,1,1,0,1,1,0,0,0,0,40,40,10416.66667,10416.66667,34,110,64.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,80.5,34,110,40,0,0,0,0,0,0,2,68,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,200,2,2,68,192,34,34,34,0,96,96,96,0,1300000,20000,66.66666667,103.5197244,186,1,13,13,0,13,13,1,1,0,1,1,0,0,0,0,40,40,10000,10000,34,96,58.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,73.5,34,96,40,0,0,0,0,0,0,2,68,2,192,-1,-1,1,20,0,0,0,0,0,0,0,0,0
443,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,0
6471,92,1,1,0,0,0,0,0,0,0,0,0,0,0,21739.13043,92,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10869.56522,10869.56522,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,946,256,0,20,0,0,0,0,0,0,0,0,0
53,202,2,2,66,194,33,33,33,0,97,97,97,0,1287128.713,19801.9802,67.33333333,76.55281401,152,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,80,80,9900.990099,9900.990099,33,97,58.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,73.25,33,97,80,0,0,0,0,0,0,2,66,2,194,-1,-1,1,40,0,0,0,0,0,0,0,0,0
55266,83,1,1,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,320,738,0,32,0,0,0,0,0,0,0,0,0
443,431,1,1,0,0,0,0,0,0,0,0,0,0,0,4640.37123,431,0,431,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2320.185615,2320.185615,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,37648,4969,0,32,0,0,0,0,0,0,0,0,0
52776,41,1,1,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,24390.2439,24390.2439,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,287,253,0,32,0,0,0,0,0,0,0,0,0
80,103437,1,1,0,0,0,0,0,0,0,0,0,0,0,19.3354409,103437,0,103437,103437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.667720448,9.667720448,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,759,313,0,32,0,0,0,0,0,0,0,0,0
53,229,2,2,94,196,47,47,47,0,98,98,98,0,1266375.546,17467.24891,76.33333333,89.91292084,177,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,8733.624454,8733.624454,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47,98,64,0,0,0,0,0,0,2,94,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,83132,2,2,58,166,29,29,29,0,83,83,83,0,2694.509936,48.11624886,27710.66667,47951.25477,83080,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,40,40,24.05812443,24.05812443,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29,83,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,50777,2,2,94,206,47,47,47,0,103,103,103,0,5908.186777,78.7758237,16925.66667,29310.05245,50770,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,39.38791185,39.38791185,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47,103,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,172,2,2,88,188,44,44,44,0,94,94,94,0,1604651.163,23255.81395,57.33333333,93.24340906,165,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11627.90698,11627.90698,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,60583,4,2,136,132,34,34,34,0,66,66,66,0,4423.683211,99.03768384,12116.6,16586.84015,30353,3,30359,10119.66667,17522.58067,30353,3,4,4,0,4,4,0,0,0,0,80,40,66.02512256,33.01256128,34,66,43.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,50.33333333,34,66,80,0,0,0,0,0,0,4,136,2,132,-1,-1,3,20,0,0,0,0,0,0,0,0,0
443,138375,11,10,564,5191,198,0,51.27272727,74.70487388,2920,0,519.1,956.2387487,41589.88257,151.7615176,6918.75,9278.28324,33574,4,122156,12215.6,15399.32147,50026,4,121990,13554.44444,15775.73182,43059,4,0,0,0,0,232,212,79.49412827,72.26738934,0,2920,261.5909091,672.7148734,452545.3009,0,0,0,1,0,0,0,0,0,274.047619,51.27272727,519.1,232,0,0,0,0,0,0,11,564,10,5191,8192,62,5,20,0,0,0,0,0,0,0,0,0
22,12192248,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,389.8378708,4.347024437,234466.3077,636573.247,2489177,3,10600000,529075.85,933042.5651,2544714,315,12200000,393295.4516,790204.8699,2489177,3,0,0,0,0,680,1032,1.722405909,2.624618528,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,1
443,20192248,9,10,1776,4785,1237,0,197.3333333,408.5764922,1448,0,478.5,677.0048826,324.9266748,0.940955163,1121791.556,3232759.995,10100000,1,10300000,1283775.125,3568841.942,10100000,378,20200000,2241001.556,4422119.614,10200000,46,0,0,0,0,296,316,0.445715603,0.495239559,0,1448,328.05,559.5227736,313065.7342,0,0,0,1,0,0,0,0,1,345.3157895,197.3333333,478.5,296,0,0,0,0,0,0,9,1776,10,4785,29200,6156,3,32,88984.5,92184.80396,154169,23800,10000000,153997.2503,10100000,9898247,0
55371,348,1,1,0,0,0,0,0,0,0,0,0,0,0,5747.126437,348,0,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2873.563218,2873.563218,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0,0,0,0,0,0,0,0,0
53,337,2,2,76,420,38,38,38,0,210,210,210,0,1471810.089,11869.4362,112.3333333,192.8349899,335,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,5934.718101,5934.718101,38,210,106.8,94.20827989,8875.2,0,0,0,0,0,0,0,0,1,133.5,38,210,40,0,0,0,0,0,0,2,76,2,420,-1,-1,1,20,0,0,0,0,0,0,0,0,0
58694,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,0
22,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,1
53,49530,2,2,56,236,28,28,28,0,118,118,118,0,5895.416919,80.75913588,16510,28512.15437,49433,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,64,40.37956794,40.37956794,28,118,64,49.29503018,2430,0,0,0,0,0,0,0,0,1,80,28,118,40,0,0,0,0,0,0,2,56,2,236,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,180,2,2,46,46,23,23,23,0,23,23,23,0,511111.1111,22222.22222,60,102.1909976,178,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11111.11111,11111.11111,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,209,2,2,90,172,45,45,45,0,86,86,86,0,1253588.517,19138.75598,69.66666667,117.2063707,205,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,88,88,9569.37799,9569.37799,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,88,0,0,0,0,0,0,2,90,2,172,-1,-1,1,44,0,0,0,0,0,0,0,0,0
53,61301,2,2,70,180,35,35,35,0,90,90,90,0,4078.236897,65.25179035,20433.66667,35386.08668,61294,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,80,32.62589517,32.62589517,35,90,57,30.12474066,907.5,0,0,0,0,0,0,0,0,1,71.25,35,90,40,0,0,0,0,0,0,2,70,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,257,2,2,78,486,39,39,39,0,243,243,243,0,2194552.529,15564.20233,85.66666667,105.8741391,205,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,7782.101167,7782.101167,39,243,120.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,150.75,39,243,40,0,0,0,0,0,0,2,78,2,486,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,209015,2,2,86,150,43,43,43,0,75,75,75,0,1129.105567,19.13738248,69671.66667,120630.7013,208964,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,40,9.568691242,9.568691242,43,75,55.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,69.75,43,75,64,0,0,0,0,0,0,2,86,2,150,-1,-1,1,32,0,0,0,0,0,0,0,0,0
80,67774725,10,10,445,324,445,0,44.5,140.7213559,324,0,32.4,102.4577962,11.34641269,0.295095259,3567090.789,4843344.234,10200000,86,61300000,6810612.667,5088521.361,10200000,990,67700000,7527114.111,4427669.492,10200000,16058,0,0,0,0,328,316,0.147547629,0.147547629,0,445,36.61904762,117.22648,13742.04762,0,0,0,1,0,0,0,0,1,38.45,44.5,32.4,328,0,0,0,0,0,0,10,445,10,324,29200,0,1,32,30682.57143,21693.32844,79869,21980,9651421,1411119.632,10200000,6455861,0
53,24317,2,2,78,334,39,39,39,0,167,167,167,0,16942.87947,164.4939754,8105.666667,14033.36433,24310,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,82.2469877,82.2469877,39,167,90.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,112.75,39,167,64,0,0,0,0,0,0,2,78,2,334,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,97254,4,2,136,174,34,34,34,0,87,87,87,0,3187.529562,61.69412055,19450.8,41095.83253,92888,4,92896,30965.33333,53626.6024,92888,4,4,4,0,4,4,0,0,0,0,80,40,41.1294137,20.56470685,34,87,49.14285714,25.86135193,668.8095238,0,0,0,0,0,0,0,0,0,57.33333333,34,87,80,0,0,0,0,0,0,4,136,2,174,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,73283,4,4,160,404,40,40,40,0,101,101,101,0,7696.191477,109.1658366,10469,17812.87198,37496,3,73118,24372.66667,42169.66993,73066,3,35738,11912.66667,20628.14777,35732,3,0,0,0,0,104,80,54.58291828,54.58291828,40,101,67.11111111,32.14982288,1033.611111,0,0,0,0,0,0,0,0,1,75.5,40,101,104,0,0,0,0,0,0,4,160,4,404,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,93154,4,4,204,420,51,51,51,0,105,105,105,0,6698.585139,85.87929665,13307.71429,24021.03294,60335,3,92969,30989.66667,53670.48102,92963,3,32816,10938.66667,18862.32198,32719,48,0,0,0,0,80,80,42.93964832,42.93964832,51,105,75,28.46049894,810,0,0,0,0,0,0,0,0,1,84.375,51,105,80,0,0,0,0,0,0,4,204,4,420,-1,-1,3,20,0,0,0,0,0,0,0,0,0
22,11875305,23,31,2008,2745,640,0,87.30434783,136.3399611,976,0,88.5483871,223.315,400.2423517,4.547251628,224062.3585,607367.7174,2214778,4,10200000,463293.1818,866970.2576,2294048,228,11900000,395839.5667,768936.5795,2214778,4,0,0,0,0,744,1000,1.93679236,2.610459268,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,87.30434783,88.5483871,744,0,0,0,0,0,0,23,2008,31,2745,29200,247,16,32,0,0,0,0,0,0,0,0,1
53,265,2,2,68,182,34,34,34,0,91,91,91,0,943396.2264,15094.33962,88.33333333,149.5370634,261,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,7547.169811,7547.169811,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,0
36488,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,263,0,32,0,0,0,0,0,0,0,0,0
53,166,2,2,82,114,41,41,41,0,57,57,57,0,1180722.892,24096.38554,55.33333333,90.64399226,160,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,12048.19277,12048.19277,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,216,2,2,104,212,52,52,52,0,106,106,106,0,1462962.963,18518.51852,72,118.6465339,209,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,9259.259259,9259.259259,52,106,73.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,92,52,106,64,0,0,0,0,0,0,2,104,2,212,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,12327638,4,4,142,870,36,35,35.5,0.577350269,228,207,217.5,12.12435565,82.09196279,0.648948322,1761091.143,4592365.245,12200000,3,12200000,4078728.667,7064559.219,12200000,3,12300000,4088905.667,7082186.3,12300000,3,0,0,0,0,80,104,0.324474161,0.324474161,35,228,116.3333333,96.2626615,9266.5,0,0,0,0,0,0,0,0,1,130.875,35.5,217.5,80,0,0,0,0,0,0,4,142,4,870,-1,-1,3,20,60924,0,60924,60924,12200000,0,12200000,12200000,0
53,31142,2,2,72,146,36,36,36,0,73,73,73,0,7000.192666,128.4439021,10380.66667,17935.6889,31091,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,64.22195106,64.22195106,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36,73,64,0,0,0,0,0,0,2,72,2,146,-1,-1,1,32,0,0,0,0,0,0,0,0,0
3132,89,1,1,0,0,0,0,0,0,0,0,0,0,0,22471.91011,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11235.95506,11235.95506,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,946,256,0,20,0,0,0,0,0,0,0,0,0
53,87483,2,2,90,226,45,45,45,0,113,113,113,0,3612.130357,45.72316907,29161,50462.43927,87430,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,40,64,22.86158454,22.86158454,45,113,72.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,90.25,45,113,40,0,0,0,0,0,0,2,90,2,226,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,172,2,2,46,46,23,23,23,0,23,23,23,0,534883.7209,23255.81395,57.33333333,93.24340906,165,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,11627.90698,11627.90698,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,251,2,2,64,158,32,32,32,0,79,79,79,0,884462.1514,15936.25498,83.66666667,105.3676105,202,0,0,0,0,0,0,49,49,0,49,49,0,0,0,0,40,40,7968.12749,7968.12749,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,179,2,2,60,264,30,30,30,0,132,132,132,0,1810055.866,22346.36872,59.66666667,98.14954576,173,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,11813201,10,2,430,86,43,43,43,0,43,43,43,0,43.67994754,1.015812734,1073927.364,1682035.762,4336862,1,7476336,830704,1412443.302,4000287,1,3,3,0,3,3,0,0,0,0,296,40,0.846510611,0.169302122,43,43,43,0,0,0,0,0,0,0,0,0,0,0,46.58333333,43,43,296,0,0,0,0,0,0,10,430,2,86,-1,-1,9,20,0,0,0,0,0,0,0,0,0
53,289966,4,4,172,324,43,43,43,0,81,81,81,0,1710.545374,27.58944152,41423.71429,109374.2004,289461,1,289660,96553.33333,167230.9489,289655,1,289816,96605.33333,167242.2072,289720,48,0,0,0,0,104,104,13.79472076,13.79472076,43,81,59.88888889,20.02775851,401.1111111,0,0,0,0,0,0,0,0,1,67.375,43,81,104,0,0,0,0,0,0,4,172,4,324,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,30477,1,1,47,175,47,47,47,0,175,175,175,0,7284.181514,65.62325688,30477,0,30477,30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.81162844,32.81162844,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47,175,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0,0,0,0,0,0,0,0,0
443,938,3,1,0,0,0,0,0,0,0,0,0,0,0,4264.392324,312.6666667,502.9615625,893,3,938,469,659.0235201,935,3,0,0,0,0,0,0,0,0,0,60,32,3198.294243,1066.098081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,1,0,0,972,0,20,0,0,0,0,0,0,0,0,0
53,153,2,2,64,96,32,32,32,0,48,48,48,0,1045751.634,26143.79085,51,82.27393269,146,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,13071.89542,13071.89542,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,31397,2,2,94,256,47,47,47,0,128,128,128,0,11147.56187,127.4007071,10465.66667,18123.60233,31393,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,63.70035354,63.70035354,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47,128,64,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,206,2,2,46,46,23,23,23,0,23,23,23,0,446601.9417,19417.47573,68.66666667,78.0790198,155,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,9708.737864,9708.737864,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,305,2,2,70,264,35,35,35,0,132,132,132,0,1095081.967,13114.7541,101.6666667,174.3597813,303,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,6557.377049,6557.377049,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35,132,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,24048,2,2,72,200,36,36,36,0,100,100,100,0,11310.71191,166.3339987,8016,13878.92312,24042,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,83.16699933,83.16699933,36,100,61.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,77,36,100,64,0,0,0,0,0,0,2,72,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,168899,4,2,120,248,30,30,30,0,124,124,124,0,2178.816926,35.52418901,33779.8,48800.53786,106522,2,62375,20791.66667,35968.92912,62325,2,2,2,0,2,2,0,0,0,0,104,40,23.68279267,11.84139634,30,124,56.85714286,45.86730343,2103.809524,0,0,0,0,0,0,0,0,0,66.33333333,30,124,104,0,0,0,0,0,0,4,120,2,248,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,319,2,2,62,414,31,31,31,0,207,207,207,0,1492163.009,12539.18495,106.3333333,174.6663486,308,3,3,3,0,3,3,8,8,0,8,8,0,0,0,0,40,40,6269.592476,6269.592476,31,207,101.4,96.39917012,9292.8,0,0,0,0,0,0,0,0,1,126.75,31,207,40,0,0,0,0,0,0,2,62,2,414,-1,-1,1,20,0,0,0,0,0,0,0,0,0
